dag_id,num_A_fi_gj,num_A_fj_gi,num_X_fi,num_X_fj,num_2D_arrays,num_1D_arrays,par_i,par_j,problem_size,num_nodes,num_edges,avg_degree,num_roots,num_leaves,depth,num_true_deps,num_anti_deps,num_output_deps,density
4763,8,0,10,6,8,16,1,0,1024,8,16,4.0,3,1,6,4,7,5,0.2857142857142857
4764,17,0,11,2,17,13,1,0,1024,10,20,4.0,1,1,9,3,6,11,0.2222222222222222
4765,13,0,7,1,13,8,1,0,1024,7,14,4.0,2,1,4,7,2,5,0.3333333333333333
4766,12,0,6,3,12,9,1,0,1024,7,14,4.0,1,1,6,4,4,6,0.3333333333333333
4767,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,6,5,1,0.4
4768,13,0,10,4,13,14,1,0,1024,9,18,4.0,2,1,7,8,7,3,0.25
4769,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,2,4,6,0.4
4770,7,0,7,4,7,11,1,0,1024,6,12,4.0,1,1,5,3,6,3,0.4
4771,15,0,12,3,15,15,1,0,1024,10,20,4.0,3,2,6,3,4,13,0.2222222222222222
4772,14,0,6,10,14,16,1,0,1024,10,20,4.0,2,1,7,8,5,7,0.2222222222222222
4773,17,0,7,6,17,13,1,0,1024,10,20,4.0,3,1,7,6,7,7,0.2222222222222222
4774,11,0,11,5,11,16,1,0,1024,9,18,4.0,2,1,7,5,6,7,0.25
4775,14,0,7,9,14,16,1,0,1024,10,20,4.0,2,1,6,10,2,8,0.2222222222222222
4776,9,0,6,6,9,12,1,0,1024,7,14,4.0,1,1,6,4,4,6,0.3333333333333333
4777,12,0,10,8,12,18,1,0,1024,10,20,4.0,2,1,7,7,7,6,0.2222222222222222
4778,5,0,8,5,5,13,1,0,1024,6,12,4.0,2,1,4,4,6,2,0.4
4779,9,0,6,3,9,9,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
4780,10,0,9,2,10,11,1,0,1024,7,14,4.0,2,1,5,4,5,5,0.3333333333333333
4781,16,0,7,7,16,14,1,0,1024,10,20,4.0,3,2,7,4,9,7,0.2222222222222222
4782,15,0,7,5,15,12,1,0,1024,9,18,4.0,3,1,5,5,7,6,0.25
4783,9,0,13,8,9,21,1,0,1024,10,20,4.0,2,1,7,6,5,9,0.2222222222222222
4784,21,0,6,3,21,9,1,0,1024,10,20,4.0,2,1,8,9,2,9,0.2222222222222222
4785,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
4786,10,0,6,2,10,8,1,0,1024,6,12,4.0,2,1,5,6,5,1,0.4
4787,12,0,5,4,12,9,1,0,1024,7,14,4.0,2,1,6,5,3,6,0.3333333333333333
4788,9,0,7,5,9,12,1,0,1024,7,14,4.0,2,1,6,6,4,4,0.3333333333333333
4789,13,0,6,5,13,11,1,0,1024,8,16,4.0,2,1,6,8,5,3,0.2857142857142857
4790,15,0,6,3,15,9,1,0,1024,8,16,4.0,2,1,6,3,5,8,0.2857142857142857
4791,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,4,7,3,0.3333333333333333
4792,13,0,9,2,13,11,1,0,1024,8,16,4.0,2,1,5,5,7,4,0.2857142857142857
4793,15,0,4,5,15,9,1,0,1024,8,16,4.0,2,1,7,6,5,5,0.2857142857142857
4794,8,0,9,4,8,13,1,0,1024,7,14,4.0,2,1,6,4,4,6,0.3333333333333333
4795,12,0,6,3,12,9,1,0,1024,7,14,4.0,1,1,5,4,7,3,0.3333333333333333
4796,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,7,1,4,0.4
4797,12,0,4,5,12,9,1,0,1024,7,14,4.0,3,1,4,5,4,5,0.3333333333333333
4798,14,0,5,2,14,7,1,0,1024,7,14,4.0,1,1,7,2,5,7,0.3333333333333333
4799,17,0,4,3,17,7,1,0,1024,8,16,4.0,4,1,5,7,5,4,0.2857142857142857
4800,6,0,6,6,6,12,1,0,1024,6,12,4.0,1,1,6,2,6,4,0.4
4801,9,0,12,3,9,15,1,0,1024,8,16,4.0,3,1,6,6,3,7,0.2857142857142857
4802,7,0,8,9,7,17,1,0,1024,8,16,4.0,2,1,6,5,6,5,0.2857142857142857
4803,6,0,16,5,6,21,1,0,1024,9,18,4.0,3,1,6,9,4,5,0.25
4804,7,0,9,5,7,14,1,0,1024,7,14,4.0,2,1,4,3,5,6,0.3333333333333333
4805,7,0,7,4,7,11,1,0,1024,6,12,4.0,2,1,5,6,5,1,0.4
4806,5,0,9,4,5,13,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
4807,13,0,12,5,13,17,1,0,1024,10,20,4.0,3,1,7,5,11,4,0.2222222222222222
4808,14,0,4,3,14,7,1,0,1024,7,14,4.0,1,1,6,4,5,5,0.3333333333333333
4809,12,0,9,3,12,12,1,0,1024,8,16,4.0,3,1,5,4,5,7,0.2857142857142857
4810,13,0,8,3,13,11,1,0,1024,8,16,4.0,2,1,6,7,7,2,0.2857142857142857
4811,15,0,12,3,15,15,1,0,1024,10,20,4.0,3,2,5,6,10,4,0.2222222222222222
4812,11,0,5,5,11,10,1,0,1024,7,14,4.0,1,1,6,7,4,3,0.3333333333333333
4813,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,6,1,4,7,0.4
4814,13,0,7,7,13,14,1,0,1024,9,18,4.0,2,1,7,6,6,6,0.25
4815,13,0,3,11,13,14,1,0,1024,9,18,4.0,1,1,7,5,6,7,0.25
4816,14,0,11,5,14,16,1,0,1024,10,20,4.0,1,2,7,8,4,8,0.2222222222222222
4817,18,0,9,3,18,12,1,0,1024,10,20,4.0,1,2,7,5,5,10,0.2222222222222222
4818,11,0,8,5,11,13,1,0,1024,8,16,4.0,1,1,7,6,5,5,0.2857142857142857
4819,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,2,4,6,0.4
4820,11,0,7,12,11,19,1,0,1024,10,20,4.0,2,1,6,3,6,11,0.2222222222222222
4821,19,0,9,2,19,11,1,0,1024,10,20,4.0,2,2,6,6,8,6,0.2222222222222222
4822,7,0,8,3,7,11,1,0,1024,6,12,4.0,2,1,5,6,5,1,0.4
4823,7,0,15,2,7,17,1,0,1024,8,16,4.0,2,1,7,4,7,5,0.2857142857142857
4824,15,0,8,7,15,15,1,0,1024,10,20,4.0,3,1,7,5,4,11,0.2222222222222222
4825,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,5,6,3,0.3333333333333333
4826,14,0,13,3,14,16,1,0,1024,10,20,4.0,4,1,6,4,8,8,0.2222222222222222
4827,10,0,8,3,10,11,1,0,1024,7,14,4.0,1,1,6,7,3,4,0.3333333333333333
4828,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,5,5,4,5,0.3333333333333333
4829,11,0,6,4,11,10,1,0,1024,7,14,4.0,3,1,5,8,2,4,0.3333333333333333
4830,5,0,10,3,5,13,1,0,1024,6,12,4.0,1,1,5,4,4,4,0.4
4831,9,0,10,2,9,12,1,0,1024,7,14,4.0,2,1,6,6,4,4,0.3333333333333333
4832,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,7,3,3,8,0.3333333333333333
4833,11,0,9,7,11,16,1,0,1024,9,18,4.0,4,1,6,6,5,7,0.25
4834,13,0,8,6,13,14,1,0,1024,9,18,4.0,2,1,7,9,3,6,0.25
4835,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,6,6,2,4,0.4
4836,7,0,8,3,7,11,1,0,1024,6,12,4.0,2,1,5,5,4,3,0.4
4837,9,0,6,6,9,12,1,0,1024,7,14,4.0,2,1,5,6,3,5,0.3333333333333333
4838,14,0,9,4,14,13,1,0,1024,9,18,4.0,2,1,8,1,6,11,0.25
4839,12,0,12,6,12,18,1,0,1024,10,20,4.0,2,1,6,5,6,9,0.2222222222222222
4840,12,0,4,2,12,6,1,0,1024,6,12,4.0,1,1,5,2,2,8,0.4
4841,9,0,5,4,9,9,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
4842,12,0,5,1,12,6,1,0,1024,6,12,4.0,2,1,5,5,1,6,0.4
4843,13,0,6,2,13,8,1,0,1024,7,14,4.0,3,1,5,4,7,3,0.3333333333333333
4844,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,5,5,6,1,0.4
4845,13,0,8,3,13,11,1,0,1024,8,16,4.0,1,1,6,6,2,8,0.2857142857142857
4846,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,5,1,5,6,0.4
4847,11,0,8,5,11,13,1,0,1024,8,16,4.0,2,1,6,7,6,3,0.2857142857142857
4848,10,0,13,7,10,20,1,0,1024,10,20,4.0,3,2,7,8,7,5,0.2222222222222222
4849,16,0,8,3,16,11,1,0,1024,9,18,4.0,2,2,6,4,6,8,0.25
4850,16,0,8,3,16,11,1,0,1024,9,18,4.0,2,1,6,5,3,10,0.25
4851,12,0,12,6,12,18,1,0,1024,10,20,4.0,3,3,6,6,6,8,0.2222222222222222
4852,16,0,12,2,16,14,1,0,1024,10,20,4.0,4,1,7,7,7,6,0.2222222222222222
4853,11,0,8,5,11,13,1,0,1024,8,16,4.0,2,1,6,6,7,3,0.2857142857142857
4854,10,0,13,7,10,20,1,0,1024,10,20,4.0,3,1,8,8,7,5,0.2222222222222222
4855,5,0,10,3,5,13,1,0,1024,6,12,4.0,2,1,5,5,2,5,0.4
4856,14,0,13,3,14,16,1,0,1024,10,20,4.0,3,1,6,7,7,6,0.2222222222222222
4857,14,0,11,5,14,16,1,0,1024,10,20,4.0,3,2,7,7,4,9,0.2222222222222222
4858,19,0,8,3,19,11,1,0,1024,10,20,4.0,3,1,8,5,8,7,0.2222222222222222
4859,7,0,9,5,7,14,1,0,1024,7,14,4.0,3,1,5,6,4,4,0.3333333333333333
4860,5,0,7,6,5,13,1,0,1024,6,12,4.0,2,1,4,3,7,2,0.4
4861,16,0,10,4,16,14,1,0,1024,10,20,4.0,2,1,8,6,5,9,0.2222222222222222
4862,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,6,5,3,4,0.4
4863,11,0,7,0,11,7,1,0,1024,6,12,4.0,1,1,6,2,3,7,0.4
4864,14,0,8,8,14,16,1,0,1024,10,20,4.0,1,2,7,2,5,13,0.2222222222222222
4865,8,0,5,5,8,10,1,0,1024,6,12,4.0,2,1,5,5,4,3,0.4
4866,6,0,8,4,6,12,1,0,1024,6,12,4.0,1,1,6,4,2,6,0.4
4867,12,0,14,4,12,18,1,0,1024,10,20,4.0,3,1,5,5,9,6,0.2222222222222222
4868,15,0,7,5,15,12,1,0,1024,9,18,4.0,3,1,5,7,4,7,0.25
4869,15,0,13,2,15,15,1,0,1024,10,20,4.0,2,1,7,5,5,10,0.2222222222222222
4870,16,0,6,5,16,11,1,0,1024,9,18,4.0,2,2,6,7,9,2,0.25
4871,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,2,5,4,5,5,0.3333333333333333
4872,16,0,6,2,16,8,1,0,1024,8,16,4.0,2,1,6,3,10,3,0.2857142857142857
4873,15,0,4,5,15,9,1,0,1024,8,16,4.0,1,1,6,6,6,4,0.2857142857142857
4874,16,0,5,3,16,8,1,0,1024,8,16,4.0,1,1,6,5,7,4,0.2857142857142857
4875,11,0,8,5,11,13,1,0,1024,8,16,4.0,3,1,6,5,6,5,0.2857142857142857
4876,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
4877,17,0,9,4,17,13,1,0,1024,10,20,4.0,2,1,7,9,7,4,0.2222222222222222
4878,11,0,4,6,11,10,1,0,1024,7,14,4.0,2,1,6,4,5,5,0.3333333333333333
4879,6,0,14,4,6,18,1,0,1024,8,16,4.0,2,1,6,5,3,8,0.2857142857142857
4880,15,0,7,5,15,12,1,0,1024,9,18,4.0,2,1,5,6,7,5,0.25
4881,12,0,11,4,12,15,1,0,1024,9,18,4.0,1,2,5,9,5,4,0.25
4882,8,0,13,6,8,19,1,0,1024,9,18,4.0,4,1,5,4,8,6,0.25
4883,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,5,1,4,7,0.4
4884,8,0,14,5,8,19,1,0,1024,9,18,4.0,3,1,6,4,9,5,0.25
4885,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,1,6,6,6,4,0.2857142857142857
4886,7,0,14,6,7,20,1,0,1024,9,18,4.0,3,1,5,6,6,6,0.25
4887,12,0,8,7,12,15,1,0,1024,9,18,4.0,2,1,7,7,9,2,0.25
4888,15,0,7,5,15,12,1,0,1024,9,18,4.0,2,1,7,7,4,7,0.25
4889,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,6,6,7,5,0.25
4890,12,0,13,5,12,18,1,0,1024,10,20,4.0,3,1,5,6,6,8,0.2222222222222222
4891,8,0,8,5,8,13,1,0,1024,7,14,4.0,1,1,5,2,5,7,0.3333333333333333
4892,9,0,8,1,9,9,1,0,1024,6,12,4.0,2,1,5,1,4,7,0.4
4893,7,0,6,5,7,11,1,0,1024,6,12,4.0,1,1,6,3,3,6,0.4
4894,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,6,3,4,5,0.4
4895,20,0,7,3,20,10,1,0,1024,10,20,4.0,4,1,6,6,7,7,0.2222222222222222
4896,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,6,3,3,0.4
4897,16,0,4,4,16,8,1,0,1024,8,16,4.0,4,1,5,4,4,8,0.2857142857142857
4898,14,0,13,3,14,16,1,0,1024,10,20,4.0,2,1,8,6,7,7,0.2222222222222222
4899,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,6,4,6,6,0.2857142857142857
4900,11,0,7,6,11,13,1,0,1024,8,16,4.0,2,1,6,6,5,5,0.2857142857142857
4901,14,0,9,7,14,16,1,0,1024,10,20,4.0,4,1,5,5,8,7,0.2222222222222222
4902,13,0,3,2,13,5,1,0,1024,6,12,4.0,1,1,5,5,3,4,0.4
4903,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,5,5,6,1,0.4
4904,12,0,10,5,12,15,1,0,1024,9,18,4.0,1,1,7,7,4,7,0.25
4905,10,0,5,6,10,11,1,0,1024,7,14,4.0,2,1,6,6,3,5,0.3333333333333333
4906,9,0,6,6,9,12,1,0,1024,7,14,4.0,2,1,6,7,4,3,0.3333333333333333
4907,8,0,8,2,8,10,1,0,1024,6,12,4.0,2,1,4,1,3,8,0.4
4908,12,0,13,2,12,15,1,0,1024,9,18,4.0,3,1,6,7,6,5,0.25
4909,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,5,1,3,8,0.4
4910,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,6,1,6,5,0.4
4911,11,0,11,5,11,16,1,0,1024,9,18,4.0,3,1,6,5,6,7,0.25
4912,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,6,4,5,3,0.4
4913,6,0,10,2,6,12,1,0,1024,6,12,4.0,1,1,6,6,3,3,0.4
4914,11,0,6,4,11,10,1,0,1024,7,14,4.0,2,1,5,2,8,4,0.3333333333333333
4915,11,0,13,3,11,16,1,0,1024,9,18,4.0,3,1,6,6,6,6,0.25
4916,11,0,13,3,11,16,1,0,1024,9,18,4.0,3,1,6,4,8,6,0.25
4917,6,0,8,4,6,12,1,0,1024,6,12,4.0,1,1,5,3,4,5,0.4
4918,12,0,7,5,12,12,1,0,1024,8,16,4.0,3,1,5,7,5,4,0.2857142857142857
4919,9,0,6,3,9,9,1,0,1024,6,12,4.0,2,1,4,4,5,3,0.4
4920,10,0,13,4,10,17,1,0,1024,9,18,4.0,3,1,6,8,5,5,0.25
4921,13,0,4,4,13,8,1,0,1024,7,14,4.0,1,1,7,7,2,5,0.3333333333333333
4922,9,0,8,4,9,12,1,0,1024,7,14,4.0,2,1,5,4,6,4,0.3333333333333333
4923,12,0,5,1,12,6,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
4924,11,0,6,4,11,10,1,0,1024,7,14,4.0,3,1,5,4,6,4,0.3333333333333333
4925,9,0,7,2,9,9,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
4926,10,0,12,5,10,17,1,0,1024,9,18,4.0,3,1,7,5,7,6,0.25
4927,8,0,9,4,8,13,1,0,1024,7,14,4.0,1,1,6,7,3,4,0.3333333333333333
4928,8,0,5,5,8,10,1,0,1024,6,12,4.0,2,1,5,5,2,5,0.4
4929,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,6,3,2,7,0.4
4930,19,0,6,5,19,11,1,0,1024,10,20,4.0,3,1,6,6,7,7,0.2222222222222222
4931,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,7,4,3,0.3333333333333333
4932,14,0,8,2,14,10,1,0,1024,8,16,4.0,1,1,6,2,7,7,0.2857142857142857
4933,14,0,4,6,14,10,1,0,1024,8,16,4.0,2,1,7,7,3,6,0.2857142857142857
4934,13,0,13,4,13,17,1,0,1024,10,20,4.0,2,1,8,8,8,4,0.2222222222222222
4935,13,0,8,3,13,11,1,0,1024,8,16,4.0,2,1,5,4,7,5,0.2857142857142857
4936,9,0,8,1,9,9,1,0,1024,6,12,4.0,2,1,5,6,2,4,0.4
4937,15,0,8,7,15,15,1,0,1024,10,20,4.0,3,2,7,5,7,8,0.2222222222222222
4938,10,0,9,2,10,11,1,0,1024,7,14,4.0,1,1,5,4,3,7,0.3333333333333333
4939,15,0,14,1,15,15,1,0,1024,10,20,4.0,2,1,6,7,5,8,0.2222222222222222
4940,11,0,9,1,11,10,1,0,1024,7,14,4.0,2,1,5,2,6,6,0.3333333333333333
4941,11,0,9,4,11,13,1,0,1024,8,16,4.0,3,1,5,4,7,5,0.2857142857142857
4942,5,0,12,4,5,16,1,0,1024,7,14,4.0,3,1,5,3,6,5,0.3333333333333333
4943,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,6,2,6,6,0.3333333333333333
4944,14,0,5,5,14,10,1,0,1024,8,16,4.0,1,1,5,5,7,4,0.2857142857142857
4945,10,0,10,4,10,14,1,0,1024,8,16,4.0,1,1,5,8,2,6,0.2857142857142857
4946,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,6,6,2,4,0.4
4947,6,0,10,5,6,15,1,0,1024,7,14,4.0,1,1,6,6,2,6,0.3333333333333333
4948,11,0,8,8,11,16,1,0,1024,9,18,4.0,3,1,6,7,8,3,0.25
4949,8,0,12,4,8,16,1,0,1024,8,16,4.0,3,1,6,5,4,7,0.2857142857142857
4950,18,0,8,4,18,12,1,0,1024,10,20,4.0,3,1,7,13,1,6,0.2222222222222222
4951,18,0,5,7,18,12,1,0,1024,10,20,4.0,2,1,8,9,6,5,0.2222222222222222
4952,20,0,4,6,20,10,1,0,1024,10,20,4.0,3,1,7,7,8,5,0.2222222222222222
4953,15,0,5,4,15,9,1,0,1024,8,16,4.0,2,1,6,5,5,6,0.2857142857142857
4954,14,0,4,3,14,7,1,0,1024,7,14,4.0,2,1,6,4,2,8,0.3333333333333333
4955,18,0,8,4,18,12,1,0,1024,10,20,4.0,1,1,8,6,7,7,0.2222222222222222
4956,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,6,5,4,3,0.4
4957,19,0,4,4,19,8,1,0,1024,9,18,4.0,1,1,8,7,6,5,0.25
4958,17,0,10,3,17,13,1,0,1024,10,20,4.0,2,2,7,9,6,5,0.2222222222222222
4959,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,6,7,5,2,0.3333333333333333
4960,9,0,8,4,9,12,1,0,1024,7,14,4.0,3,1,5,5,2,7,0.3333333333333333
4961,13,0,8,6,13,14,1,0,1024,9,18,4.0,2,1,8,6,8,4,0.25
4962,15,0,8,4,15,12,1,0,1024,9,18,4.0,2,1,5,9,5,4,0.25
4963,7,0,7,4,7,11,1,0,1024,6,12,4.0,2,1,5,4,6,2,0.4
4964,9,0,13,5,9,18,1,0,1024,9,18,4.0,3,1,4,6,5,7,0.25
4965,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,6,4,4,8,0.2857142857142857
4966,11,0,9,1,11,10,1,0,1024,7,14,4.0,2,1,6,7,3,4,0.3333333333333333
4967,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,6,5,3,4,0.4
4968,13,0,7,1,13,8,1,0,1024,7,14,4.0,2,1,5,5,5,4,0.3333333333333333
4969,14,0,8,8,14,16,1,0,1024,10,20,4.0,4,2,6,4,7,9,0.2222222222222222
4970,11,0,7,3,11,10,1,0,1024,7,14,4.0,2,1,5,2,3,9,0.3333333333333333
4971,8,0,8,2,8,10,1,0,1024,6,12,4.0,2,1,5,0,5,7,0.4
4972,13,0,7,7,13,14,1,0,1024,9,18,4.0,2,1,7,7,4,7,0.25
4973,7,0,8,3,7,11,1,0,1024,6,12,4.0,2,1,5,8,1,3,0.4
4974,12,0,6,6,12,12,1,0,1024,8,16,4.0,2,1,6,5,6,5,0.2857142857142857
4975,9,0,9,3,9,12,1,0,1024,7,14,4.0,1,1,6,5,5,4,0.3333333333333333
4976,12,0,9,3,12,12,1,0,1024,8,16,4.0,1,1,8,7,4,5,0.2857142857142857
4977,14,0,9,1,14,10,1,0,1024,8,16,4.0,1,2,5,3,9,4,0.2857142857142857
4978,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,1,6,9,1,6,0.2857142857142857
4979,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,5,7,2,3,0.4
4980,15,0,7,2,15,9,1,0,1024,8,16,4.0,1,1,7,6,6,4,0.2857142857142857
4981,10,0,6,2,10,8,1,0,1024,6,12,4.0,2,1,4,3,5,4,0.4
4982,13,0,12,5,13,17,1,0,1024,10,20,4.0,2,1,6,5,7,8,0.2222222222222222
4983,12,0,2,4,12,6,1,0,1024,6,12,4.0,1,1,5,2,6,4,0.4
4984,7,0,7,4,7,11,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
4985,12,0,9,6,12,15,1,0,1024,9,18,4.0,3,1,7,5,3,10,0.25
4986,12,0,7,2,12,9,1,0,1024,7,14,4.0,2,1,5,6,5,3,0.3333333333333333
4987,16,0,8,3,16,11,1,0,1024,9,18,4.0,2,1,7,3,6,9,0.25
4988,10,0,3,5,10,8,1,0,1024,6,12,4.0,1,1,5,4,5,3,0.4
4989,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,2,5,4,7,5,0.2857142857142857
4990,15,0,10,5,15,15,1,0,1024,10,20,4.0,4,1,6,7,7,6,0.2222222222222222
4991,13,0,9,2,13,11,1,0,1024,8,16,4.0,2,1,6,6,1,9,0.2857142857142857
4992,5,0,11,2,5,13,1,0,1024,6,12,4.0,2,1,5,5,1,6,0.4
4993,9,0,9,3,9,12,1,0,1024,7,14,4.0,3,1,5,7,4,3,0.3333333333333333
4994,17,0,6,4,17,10,1,0,1024,9,18,4.0,2,1,6,6,7,5,0.25
4995,11,0,14,5,11,19,1,0,1024,10,20,4.0,2,2,8,8,9,3,0.2222222222222222
4996,10,0,11,3,10,14,1,0,1024,8,16,4.0,2,1,5,4,6,6,0.2857142857142857
4997,12,0,7,2,12,9,1,0,1024,7,14,4.0,3,1,5,4,6,4,0.3333333333333333
4998,12,0,4,2,12,6,1,0,1024,6,12,4.0,1,1,5,4,5,3,0.4
4999,16,0,10,4,16,14,1,0,1024,10,20,4.0,4,1,6,4,5,11,0.2222222222222222
5000,14,0,10,6,14,16,1,0,1024,10,20,4.0,4,1,6,8,6,6,0.2222222222222222
5001,9,0,12,9,9,21,1,0,1024,10,20,4.0,4,1,6,6,7,7,0.2222222222222222
5002,13,0,6,5,13,11,1,0,1024,8,16,4.0,1,1,6,7,5,4,0.2857142857142857
5003,15,0,9,6,15,15,1,0,1024,10,20,4.0,4,1,6,7,9,4,0.2222222222222222
5004,9,0,12,9,9,21,1,0,1024,10,20,4.0,3,2,6,5,10,5,0.2222222222222222
5005,14,0,7,6,14,13,1,0,1024,9,18,4.0,2,1,6,7,4,7,0.25
5006,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,6,5,2,5,0.4
5007,6,0,8,4,6,12,1,0,1024,6,12,4.0,2,1,5,4,3,5,0.4
5008,14,0,11,5,14,16,1,0,1024,10,20,4.0,3,1,6,5,8,7,0.2222222222222222
5009,12,0,8,1,12,9,1,0,1024,7,14,4.0,2,1,6,6,7,1,0.3333333333333333
5010,18,0,6,3,18,9,1,0,1024,9,18,4.0,3,1,6,3,9,6,0.25
5011,12,0,10,5,12,15,1,0,1024,9,18,4.0,3,1,5,8,3,7,0.25
5012,15,0,7,8,15,15,1,0,1024,10,20,4.0,4,1,7,6,6,8,0.2222222222222222
5013,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,3,3,8,0.3333333333333333
5014,16,0,8,6,16,14,1,0,1024,10,20,4.0,2,1,7,7,6,7,0.2222222222222222
5015,10,0,5,6,10,11,1,0,1024,7,14,4.0,2,1,5,3,7,4,0.3333333333333333
5016,11,0,10,6,11,16,1,0,1024,9,18,4.0,3,1,6,3,9,6,0.25
5017,11,0,7,6,11,13,1,0,1024,8,16,4.0,2,1,6,4,5,7,0.2857142857142857
5018,20,0,5,5,20,10,1,0,1024,10,20,4.0,1,2,6,6,6,8,0.2222222222222222
5019,11,0,6,4,11,10,1,0,1024,7,14,4.0,3,1,5,5,6,3,0.3333333333333333
5020,13,0,10,4,13,14,1,0,1024,9,18,4.0,2,1,7,7,7,4,0.25
5021,12,0,5,4,12,9,1,0,1024,7,14,4.0,2,1,5,3,7,4,0.3333333333333333
5022,9,0,5,7,9,12,1,0,1024,7,14,4.0,2,1,6,5,5,4,0.3333333333333333
5023,16,0,12,2,16,14,1,0,1024,10,20,4.0,3,1,7,8,9,3,0.2222222222222222
5024,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
5025,10,0,13,7,10,20,1,0,1024,10,20,4.0,1,2,7,9,6,5,0.2222222222222222
5026,14,0,9,4,14,13,1,0,1024,9,18,4.0,1,2,7,8,5,5,0.25
5027,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,6,3,5,0.3333333333333333
5028,8,0,8,8,8,16,1,0,1024,8,16,4.0,2,1,7,4,6,6,0.2857142857142857
5029,11,0,4,3,11,7,1,0,1024,6,12,4.0,2,1,5,5,3,4,0.4
5030,8,0,6,4,8,10,1,0,1024,6,12,4.0,2,1,5,4,2,6,0.4
5031,10,0,7,1,10,8,1,0,1024,6,12,4.0,1,1,6,4,2,6,0.4
5032,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,5,6,5,5,0.2857142857142857
5033,10,0,13,4,10,17,1,0,1024,9,18,4.0,2,1,6,5,6,7,0.25
5034,11,0,5,2,11,7,1,0,1024,6,12,4.0,2,2,4,8,2,2,0.4
5035,12,0,4,5,12,9,1,0,1024,7,14,4.0,2,1,5,2,6,6,0.3333333333333333
5036,15,0,8,4,15,12,1,0,1024,9,18,4.0,3,1,6,5,6,7,0.25
5037,11,0,14,5,11,19,1,0,1024,10,20,4.0,3,1,6,6,7,7,0.2222222222222222
5038,15,0,5,1,15,6,1,0,1024,7,14,4.0,1,1,6,4,5,5,0.3333333333333333
5039,12,0,9,3,12,12,1,0,1024,8,16,4.0,2,2,4,4,7,5,0.2857142857142857
5040,6,0,2,10,6,12,1,0,1024,6,12,4.0,1,1,6,7,4,1,0.4
5041,7,0,11,3,7,14,1,0,1024,7,14,4.0,1,2,5,5,2,7,0.3333333333333333
5042,14,0,8,8,14,16,1,0,1024,10,20,4.0,2,1,7,7,4,9,0.2222222222222222
5043,10,0,9,5,10,14,1,0,1024,8,16,4.0,2,1,5,9,2,5,0.2857142857142857
5044,9,0,9,6,9,15,1,0,1024,8,16,4.0,3,1,5,8,4,4,0.2857142857142857
5045,10,0,9,2,10,11,1,0,1024,7,14,4.0,2,1,5,4,4,6,0.3333333333333333
